12.1187 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D6CBA52860>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D6CB9EEE10>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280,  800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.2085 	EXP 	Created plus_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='images/response_plus.jpg', interpolate=True, mask=None, maskParams=None, name='plus_button', opacity=1, ori=0.0, pos=array([ 0.25, -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
15.2914 	EXP 	Created cross_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='images/response_cross.jpg', interpolate=True, mask=None, maskParams=None, name='cross_button', opacity=1, ori=0.0, pos=array([-0.25, -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
15.2936 	EXP 	Created targetImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='targetImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
15.2938 	EXP 	window1: mouseVisible = True
15.3018 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.3739 	EXP 	instr: autoDraw = True
15.3739 	EXP 	intro_square: autoDraw = True
15.3739 	EXP 	intro_plus: autoDraw = True
15.3739 	EXP 	intro_cross: autoDraw = True
16.3044 	DATA 	Keypress: c
16.3139 	EXP 	Imported RTtimeConditions.xlsx as conditions, 9 conditions, 2 params
16.3143 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
16.3145 	EXP 	New trial (rep=0, index=0): {'onsetTime': 1.1, 'thisImage': 'images/target_square.jpg'}
16.3695 	EXP 	instr: autoDraw = False
16.3695 	EXP 	intro_square: autoDraw = False
16.3695 	EXP 	intro_plus: autoDraw = False
16.3695 	EXP 	intro_cross: autoDraw = False
16.3695 	EXP 	targetImage: pos = array([-0.375,  0.   ])
16.3695 	EXP 	targetImage: image = 'images/target_square.jpg'
16.3695 	EXP 	square_button: autoDraw = True
16.3695 	EXP 	plus_button: autoDraw = True
16.3695 	EXP 	cross_button: autoDraw = True
16.8546 	EXP 	rightright_tile: autoDraw = True
16.8546 	EXP 	right_tile: autoDraw = True
16.8546 	EXP 	left_tile: autoDraw = True
16.8546 	EXP 	leftleft_tile: autoDraw = True
17.4361 	EXP 	targetImage: autoDraw = True
17.6352 	EXP 	targetImage: autoDraw = False
18.1380 	DATA 	Keypress: c
18.1692 	EXP 	rightright_tile: autoDraw = False
18.1692 	EXP 	right_tile: autoDraw = False
18.1692 	EXP 	left_tile: autoDraw = False
18.1692 	EXP 	leftleft_tile: autoDraw = False
18.1692 	EXP 	square_button: autoDraw = False
18.1692 	EXP 	plus_button: autoDraw = False
18.1692 	EXP 	cross_button: autoDraw = False
18.1692 	EXP 	targetImage: autoDraw = False
18.1692 	EXP 	text_fb: text = 'The duration of the last routine was: 1.8 \nThe last recorded RT was: 0.674 \nThe response type was: keyboard \nThe response was: incorrect \n\nPress or click to continue.'
18.1692 	EXP 	text_fb: autoDraw = True
20.2085 	DATA 	Keypress: c
20.2253 	EXP 	New trial (rep=0, index=1): {'onsetTime': 1.3, 'thisImage': 'images/target_cross.jpg'}
20.2862 	EXP 	text_fb: autoDraw = False
20.2862 	EXP 	targetImage: pos = array([-0.125,  0.   ])
20.2862 	EXP 	targetImage: image = 'images/target_cross.jpg'
20.2862 	EXP 	square_button: autoDraw = True
20.2862 	EXP 	plus_button: autoDraw = True
20.2862 	EXP 	cross_button: autoDraw = True
20.7691 	EXP 	rightright_tile: autoDraw = True
20.7691 	EXP 	right_tile: autoDraw = True
20.7691 	EXP 	left_tile: autoDraw = True
20.7691 	EXP 	leftleft_tile: autoDraw = True
21.5695 	EXP 	targetImage: autoDraw = True
21.7694 	EXP 	targetImage: autoDraw = False
22.0716 	DATA 	Keypress: v
22.0876 	EXP 	rightright_tile: autoDraw = False
22.0876 	EXP 	right_tile: autoDraw = False
22.0876 	EXP 	left_tile: autoDraw = False
22.0876 	EXP 	leftleft_tile: autoDraw = False
22.0876 	EXP 	square_button: autoDraw = False
22.0876 	EXP 	plus_button: autoDraw = False
22.0876 	EXP 	cross_button: autoDraw = False
22.0876 	EXP 	targetImage: autoDraw = False
22.0876 	EXP 	text_fb: text = 'The duration of the last routine was: 1.799 \nThe last recorded RT was: 0.492 \nThe response type was: keyboard \nThe response was: incorrect \n\nPress or click to continue.'
22.0876 	EXP 	text_fb: autoDraw = True
23.0881 	DATA 	Keypress: v
23.0911 	EXP 	New trial (rep=0, index=2): {'onsetTime': 1.3, 'thisImage': 'images/target_square.jpg'}
23.1420 	EXP 	text_fb: autoDraw = False
23.1420 	EXP 	targetImage: pos = array([0.125, 0.   ])
23.1420 	EXP 	targetImage: image = 'images/target_square.jpg'
23.1420 	EXP 	square_button: autoDraw = True
23.1420 	EXP 	plus_button: autoDraw = True
23.1420 	EXP 	cross_button: autoDraw = True
23.6362 	EXP 	rightright_tile: autoDraw = True
23.6362 	EXP 	right_tile: autoDraw = True
23.6362 	EXP 	left_tile: autoDraw = True
23.6362 	EXP 	leftleft_tile: autoDraw = True
24.4369 	EXP 	targetImage: autoDraw = True
24.6362 	EXP 	targetImage: autoDraw = False
24.8885 	DATA 	Keypress: b
24.9024 	EXP 	rightright_tile: autoDraw = False
24.9024 	EXP 	right_tile: autoDraw = False
24.9024 	EXP 	left_tile: autoDraw = False
24.9024 	EXP 	leftleft_tile: autoDraw = False
24.9024 	EXP 	square_button: autoDraw = False
24.9024 	EXP 	plus_button: autoDraw = False
24.9024 	EXP 	cross_button: autoDraw = False
24.9024 	EXP 	targetImage: autoDraw = False
24.9024 	EXP 	text_fb: text = 'The duration of the last routine was: 1.754 \nThe last recorded RT was: 0.452 \nThe response type was: keyboard \nThe response was: incorrect \n\nPress or click to continue.'
24.9024 	EXP 	text_fb: autoDraw = True
25.5547 	DATA 	Keypress: b
25.5578 	EXP 	New trial (rep=0, index=3): {'onsetTime': 1.5, 'thisImage': 'images/target_square.jpg'}
25.6055 	EXP 	text_fb: autoDraw = False
25.6055 	EXP 	targetImage: pos = array([0.125, 0.   ])
25.6055 	EXP 	targetImage: image = 'images/target_square.jpg'
25.6055 	EXP 	square_button: autoDraw = True
25.6055 	EXP 	plus_button: autoDraw = True
25.6055 	EXP 	cross_button: autoDraw = True
26.1029 	EXP 	rightright_tile: autoDraw = True
26.1029 	EXP 	right_tile: autoDraw = True
26.1029 	EXP 	left_tile: autoDraw = True
26.1029 	EXP 	leftleft_tile: autoDraw = True
27.1033 	EXP 	targetImage: autoDraw = True
27.3031 	EXP 	targetImage: autoDraw = False
27.7223 	DATA 	Keypress: v
27.7371 	EXP 	rightright_tile: autoDraw = False
27.7371 	EXP 	right_tile: autoDraw = False
27.7371 	EXP 	left_tile: autoDraw = False
27.7371 	EXP 	leftleft_tile: autoDraw = False
27.7371 	EXP 	square_button: autoDraw = False
27.7371 	EXP 	plus_button: autoDraw = False
27.7371 	EXP 	cross_button: autoDraw = False
27.7371 	EXP 	targetImage: autoDraw = False
27.7371 	EXP 	text_fb: text = 'The duration of the last routine was: 2.128 \nThe last recorded RT was: 0.613 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
27.7371 	EXP 	text_fb: autoDraw = True
28.4389 	DATA 	Keypress: v
28.4421 	EXP 	New trial (rep=0, index=4): {'onsetTime': 1.5, 'thisImage': 'images/target_cross.jpg'}
28.4898 	EXP 	text_fb: autoDraw = False
28.4898 	EXP 	targetImage: pos = array([-0.375,  0.   ])
28.4898 	EXP 	targetImage: image = 'images/target_cross.jpg'
28.4898 	EXP 	square_button: autoDraw = True
28.4898 	EXP 	plus_button: autoDraw = True
28.4898 	EXP 	cross_button: autoDraw = True
28.9869 	EXP 	rightright_tile: autoDraw = True
28.9869 	EXP 	right_tile: autoDraw = True
28.9869 	EXP 	left_tile: autoDraw = True
28.9869 	EXP 	leftleft_tile: autoDraw = True
29.9871 	EXP 	targetImage: autoDraw = True
30.1872 	EXP 	targetImage: autoDraw = False
30.5224 	DATA 	Keypress: c
30.5360 	EXP 	rightright_tile: autoDraw = False
30.5360 	EXP 	right_tile: autoDraw = False
30.5360 	EXP 	left_tile: autoDraw = False
30.5360 	EXP 	leftleft_tile: autoDraw = False
30.5360 	EXP 	square_button: autoDraw = False
30.5360 	EXP 	plus_button: autoDraw = False
30.5360 	EXP 	cross_button: autoDraw = False
30.5360 	EXP 	targetImage: autoDraw = False
30.5360 	EXP 	text_fb: text = 'The duration of the last routine was: 2.043 \nThe last recorded RT was: 0.536 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
30.5360 	EXP 	text_fb: autoDraw = True
30.9428 	DATA 	Keypress: c
30.9585 	EXP 	New trial (rep=0, index=5): {'onsetTime': 1.1, 'thisImage': 'images/target_cross.jpg'}
31.0084 	EXP 	text_fb: autoDraw = False
31.0084 	EXP 	targetImage: pos = array([0.375, 0.   ])
31.0084 	EXP 	targetImage: image = 'images/target_cross.jpg'
31.0084 	EXP 	square_button: autoDraw = True
31.0084 	EXP 	plus_button: autoDraw = True
31.0084 	EXP 	cross_button: autoDraw = True
31.5037 	EXP 	rightright_tile: autoDraw = True
31.5037 	EXP 	right_tile: autoDraw = True
31.5037 	EXP 	left_tile: autoDraw = True
31.5037 	EXP 	leftleft_tile: autoDraw = True
32.1040 	EXP 	targetImage: autoDraw = True
32.3037 	EXP 	targetImage: autoDraw = False
32.5766 	DATA 	Keypress: c
32.6031 	EXP 	rightright_tile: autoDraw = False
32.6031 	EXP 	right_tile: autoDraw = False
32.6031 	EXP 	left_tile: autoDraw = False
32.6031 	EXP 	leftleft_tile: autoDraw = False
32.6031 	EXP 	square_button: autoDraw = False
32.6031 	EXP 	plus_button: autoDraw = False
32.6031 	EXP 	cross_button: autoDraw = False
32.6031 	EXP 	targetImage: autoDraw = False
32.6031 	EXP 	text_fb: text = 'The duration of the last routine was: 1.59 \nThe last recorded RT was: 0.474 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
32.6031 	EXP 	text_fb: autoDraw = True
32.9055 	DATA 	Keypress: c
32.9085 	EXP 	New trial (rep=0, index=6): {'onsetTime': 1.3, 'thisImage': 'images/target_plus.jpg'}
32.9571 	EXP 	text_fb: autoDraw = False
32.9571 	EXP 	targetImage: pos = array([0.125, 0.   ])
32.9571 	EXP 	targetImage: image = 'images/target_plus.jpg'
32.9571 	EXP 	square_button: autoDraw = True
32.9571 	EXP 	plus_button: autoDraw = True
32.9571 	EXP 	cross_button: autoDraw = True
33.4537 	EXP 	rightright_tile: autoDraw = True
33.4537 	EXP 	right_tile: autoDraw = True
33.4537 	EXP 	left_tile: autoDraw = True
33.4537 	EXP 	leftleft_tile: autoDraw = True
34.2541 	EXP 	targetImage: autoDraw = True
34.4539 	EXP 	targetImage: autoDraw = False
34.6724 	DATA 	Keypress: b
34.6866 	EXP 	rightright_tile: autoDraw = False
34.6866 	EXP 	right_tile: autoDraw = False
34.6866 	EXP 	left_tile: autoDraw = False
34.6866 	EXP 	leftleft_tile: autoDraw = False
34.6866 	EXP 	square_button: autoDraw = False
34.6866 	EXP 	plus_button: autoDraw = False
34.6866 	EXP 	cross_button: autoDraw = False
34.6866 	EXP 	targetImage: autoDraw = False
34.6866 	EXP 	text_fb: text = 'The duration of the last routine was: 1.726 \nThe last recorded RT was: 0.413 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
34.6866 	EXP 	text_fb: autoDraw = True
35.0054 	DATA 	Keypress: b
35.0085 	EXP 	New trial (rep=0, index=7): {'onsetTime': 1.5, 'thisImage': 'images/target_plus.jpg'}
35.0563 	EXP 	text_fb: autoDraw = False
35.0563 	EXP 	targetImage: pos = array([0.375, 0.   ])
35.0563 	EXP 	targetImage: image = 'images/target_plus.jpg'
35.0563 	EXP 	square_button: autoDraw = True
35.0563 	EXP 	plus_button: autoDraw = True
35.0563 	EXP 	cross_button: autoDraw = True
35.5541 	EXP 	rightright_tile: autoDraw = True
35.5541 	EXP 	right_tile: autoDraw = True
35.5541 	EXP 	left_tile: autoDraw = True
35.5541 	EXP 	leftleft_tile: autoDraw = True
36.5545 	EXP 	targetImage: autoDraw = True
36.7539 	EXP 	targetImage: autoDraw = False
36.9732 	DATA 	Keypress: b
36.9870 	EXP 	rightright_tile: autoDraw = False
36.9870 	EXP 	right_tile: autoDraw = False
36.9870 	EXP 	left_tile: autoDraw = False
36.9870 	EXP 	leftleft_tile: autoDraw = False
36.9870 	EXP 	square_button: autoDraw = False
36.9870 	EXP 	plus_button: autoDraw = False
36.9870 	EXP 	cross_button: autoDraw = False
36.9870 	EXP 	targetImage: autoDraw = False
36.9870 	EXP 	text_fb: text = 'The duration of the last routine was: 1.928 \nThe last recorded RT was: 0.418 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
36.9870 	EXP 	text_fb: autoDraw = True
37.2571 	DATA 	Keypress: b
37.2603 	EXP 	New trial (rep=0, index=8): {'onsetTime': 1.1, 'thisImage': 'images/target_plus.jpg'}
37.3082 	EXP 	text_fb: autoDraw = False
37.3082 	EXP 	targetImage: pos = array([-0.125,  0.   ])
37.3082 	EXP 	targetImage: image = 'images/target_plus.jpg'
37.3082 	EXP 	square_button: autoDraw = True
37.3082 	EXP 	plus_button: autoDraw = True
37.3082 	EXP 	cross_button: autoDraw = True
37.8042 	EXP 	rightright_tile: autoDraw = True
37.8042 	EXP 	right_tile: autoDraw = True
37.8042 	EXP 	left_tile: autoDraw = True
37.8042 	EXP 	leftleft_tile: autoDraw = True
38.4044 	EXP 	targetImage: autoDraw = True
38.6042 	EXP 	targetImage: autoDraw = False
38.8734 	DATA 	Keypress: b
38.8872 	EXP 	rightright_tile: autoDraw = False
38.8872 	EXP 	right_tile: autoDraw = False
38.8872 	EXP 	left_tile: autoDraw = False
38.8872 	EXP 	leftleft_tile: autoDraw = False
38.8872 	EXP 	square_button: autoDraw = False
38.8872 	EXP 	plus_button: autoDraw = False
38.8872 	EXP 	cross_button: autoDraw = False
38.8872 	EXP 	targetImage: autoDraw = False
38.8872 	EXP 	text_fb: text = 'The duration of the last routine was: 1.574 \nThe last recorded RT was: 0.469 \nThe response type was: keyboard \nThe response was: correct \n\nPress or click to continue.'
38.8872 	EXP 	text_fb: autoDraw = True
39.2064 	DATA 	Keypress: b
40.1234 	DATA 	Keypress: b
40.1374 	EXP 	text_fb: autoDraw = False
40.6208 	EXP 	main_trial_instruct: autoDraw = True
41.1213 	EXP 	ready_button: autoDraw = True
42.8565 	DATA 	Keypress: v
43.5902 	DATA 	Keypress: space
43.6164 	EXP 	Imported RTtimeConditions.xlsx as conditions, 9 conditions, 2 params
43.6168 	EXP 	Created sequence: random, trialTypes=9, nReps=2, seed=None
43.6169 	EXP 	New trial (rep=0, index=0): {'onsetTime': 1.5, 'thisImage': 'images/target_square.jpg'}
43.6605 	EXP 	main_trial_instruct: autoDraw = False
43.6605 	EXP 	ready_button: autoDraw = False
43.6605 	EXP 	targetImage: pos = array([0.125, 0.   ])
43.6605 	EXP 	targetImage: image = 'images/target_square.jpg'
43.6605 	EXP 	square_button: autoDraw = True
43.6605 	EXP 	plus_button: autoDraw = True
43.6605 	EXP 	cross_button: autoDraw = True
44.1549 	EXP 	rightright_tile: autoDraw = True
44.1549 	EXP 	right_tile: autoDraw = True
44.1549 	EXP 	left_tile: autoDraw = True
44.1549 	EXP 	leftleft_tile: autoDraw = True
45.1554 	EXP 	targetImage: autoDraw = True
45.3552 	EXP 	targetImage: autoDraw = False
46.0577 	DATA 	Keypress: b
46.0609 	EXP 	New trial (rep=0, index=1): {'onsetTime': 1.1, 'thisImage': 'images/target_cross.jpg'}
46.1093 	EXP 	rightright_tile: autoDraw = False
46.1093 	EXP 	right_tile: autoDraw = False
46.1093 	EXP 	left_tile: autoDraw = False
46.1093 	EXP 	leftleft_tile: autoDraw = False
46.1093 	EXP 	square_button: autoDraw = False
46.1093 	EXP 	plus_button: autoDraw = False
46.1093 	EXP 	cross_button: autoDraw = False
46.1093 	EXP 	targetImage: autoDraw = False
46.1093 	EXP 	targetImage: pos = array([-0.125,  0.   ])
46.1093 	EXP 	targetImage: image = 'images/target_cross.jpg'
46.1093 	EXP 	square_button: autoDraw = True
