6.3265 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022C555C1860>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022C5555FE48>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280,  800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.5215 	EXP 	Created text_fb = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_fb', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.5215 	EXP 	window1: mouseVisible = True
8.5302 	EXP 	Created main_trial_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='main_trial_instruct', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.5302 	EXP 	window1: mouseVisible = True
8.6076 	EXP 	Created ready_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/response_ready.jpg', interpolate=True, mask=None, maskParams=None, name='ready_button', opacity=1, ori=0.0, pos=array([ 0.  , -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
8.7619 	EXP 	Created rightright_tile = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='images/grey_square.jpg', interpolate=True, mask=None, maskParams=None, name='rightright_tile', opacity=1, ori=0.0, pos=array([0.375, 0.   ]), size=array([0.22, 0.22]), texRes=128.0, units='height', win=Window(...))
8.9169 	EXP 	Created right_tile = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='images/grey_square.jpg', interpolate=True, mask=None, maskParams=None, name='right_tile', opacity=1, ori=0.0, pos=array([0.125, 0.   ]), size=array([0.22, 0.22]), texRes=128.0, units='height', win=Window(...))
9.0727 	EXP 	Created left_tile = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/grey_square.jpg', interpolate=True, mask=None, maskParams=None, name='left_tile', opacity=1, ori=0.0, pos=array([-0.125,  0.   ]), size=array([0.22, 0.22]), texRes=128.0, units='height', win=Window(...))
9.2291 	EXP 	Created leftleft_tile = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='images/grey_square.jpg', interpolate=True, mask=None, maskParams=None, name='leftleft_tile', opacity=1, ori=0.0, pos=array([-0.375,  0.   ]), size=array([0.22, 0.22]), texRes=128.0, units='height', win=Window(...))
9.3108 	EXP 	Created square_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='images/response_square.jpg', interpolate=True, mask=None, maskParams=None, name='square_button', opacity=1, ori=0.0, pos=array([ 0.  , -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
9.3914 	EXP 	Created plus_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='images/response_plus.jpg', interpolate=True, mask=None, maskParams=None, name='plus_button', opacity=1, ori=0.0, pos=array([ 0.25, -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
9.4750 	EXP 	Created cross_button = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='images/response_cross.jpg', interpolate=True, mask=None, maskParams=None, name='cross_button', opacity=1, ori=0.0, pos=array([-0.25, -0.25]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
9.4773 	EXP 	Created targetImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='targetImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
9.4775 	EXP 	window1: mouseVisible = True
9.4854 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.5554 	EXP 	instr: autoDraw = True
9.5554 	EXP 	intro_square: autoDraw = True
9.5554 	EXP 	intro_plus: autoDraw = True
9.5554 	EXP 	intro_cross: autoDraw = True
13.6423 	DATA 	Mouse: Left button down, pos=(943,399)
13.6486 	EXP 	Imported RTtimeConditions.xlsx as conditions, 9 conditions, 2 params
13.6490 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
13.6491 	EXP 	New trial (rep=0, index=0): {'onsetTime': 1.5, 'thisImage': 'images/target_square.jpg'}
13.6993 	EXP 	instr: autoDraw = False
13.6993 	EXP 	intro_square: autoDraw = False
13.6993 	EXP 	intro_plus: autoDraw = False
13.6993 	EXP 	intro_cross: autoDraw = False
13.6993 	EXP 	targetImage: pos = array([0.125, 0.   ])
13.6993 	EXP 	targetImage: image = 'images/target_square.jpg'
13.6993 	EXP 	square_button: autoDraw = True
13.6993 	EXP 	plus_button: autoDraw = True
13.6993 	EXP 	cross_button: autoDraw = True
13.7293 	DATA 	Mouse:  Left button up, pos=(943,399)
14.2082 	EXP 	rightright_tile: autoDraw = True
14.2082 	EXP 	right_tile: autoDraw = True
14.2082 	EXP 	left_tile: autoDraw = True
14.2082 	EXP 	leftleft_tile: autoDraw = True
15.1943 	EXP 	targetImage: autoDraw = True
15.3933 	EXP 	targetImage: autoDraw = False
16.1840 	DATA 	Mouse: Left button down, pos=(667,208)
16.2312 	EXP 	rightright_tile: autoDraw = False
16.2312 	EXP 	right_tile: autoDraw = False
16.2312 	EXP 	left_tile: autoDraw = False
16.2312 	EXP 	leftleft_tile: autoDraw = False
16.2312 	EXP 	square_button: autoDraw = False
16.2312 	EXP 	plus_button: autoDraw = False
16.2312 	EXP 	cross_button: autoDraw = False
16.2312 	EXP 	targetImage: autoDraw = False
16.2312 	EXP 	text_fb: text = 'The duration of the last routine was: 2.511 \nThe last recorded RT was: 1.01 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
16.2312 	EXP 	text_fb: autoDraw = True
16.2630 	DATA 	Mouse:  Left button up, pos=(667,208)
19.1460 	DATA 	Mouse: Left button down, pos=(649,209)
19.1489 	EXP 	New trial (rep=0, index=1): {'onsetTime': 1.1, 'thisImage': 'images/target_square.jpg'}
19.1969 	EXP 	text_fb: autoDraw = False
19.1969 	EXP 	targetImage: pos = array([-0.125,  0.   ])
19.1969 	EXP 	targetImage: image = 'images/target_square.jpg'
19.1969 	EXP 	square_button: autoDraw = True
19.1969 	EXP 	plus_button: autoDraw = True
19.1969 	EXP 	cross_button: autoDraw = True
19.2292 	DATA 	Mouse:  Left button up, pos=(649,209)
19.6940 	EXP 	rightright_tile: autoDraw = True
19.6940 	EXP 	right_tile: autoDraw = True
19.6940 	EXP 	left_tile: autoDraw = True
19.6940 	EXP 	leftleft_tile: autoDraw = True
20.2945 	EXP 	targetImage: autoDraw = True
20.4941 	EXP 	targetImage: autoDraw = False
21.3802 	DATA 	Mouse: Left button down, pos=(772,209)
21.3961 	EXP 	rightright_tile: autoDraw = False
21.3961 	EXP 	right_tile: autoDraw = False
21.3961 	EXP 	left_tile: autoDraw = False
21.3961 	EXP 	leftleft_tile: autoDraw = False
21.3961 	EXP 	square_button: autoDraw = False
21.3961 	EXP 	plus_button: autoDraw = False
21.3961 	EXP 	cross_button: autoDraw = False
21.3961 	EXP 	targetImage: autoDraw = False
21.3961 	EXP 	text_fb: text = 'The duration of the last routine was: 2.194 \nThe last recorded RT was: 1.092 \nThe response type was: mouse \nThe response was: incorrect \n\nPress or click to continue.'
21.3961 	EXP 	text_fb: autoDraw = True
21.4625 	DATA 	Mouse:  Left button up, pos=(772,209)
24.1334 	DATA 	Mouse: Left button down, pos=(772,209)
24.1498 	EXP 	New trial (rep=0, index=2): {'onsetTime': 1.3, 'thisImage': 'images/target_plus.jpg'}
24.2108 	EXP 	text_fb: autoDraw = False
24.2108 	EXP 	targetImage: pos = array([0.125, 0.   ])
24.2108 	EXP 	targetImage: image = 'images/target_plus.jpg'
24.2108 	EXP 	square_button: autoDraw = True
24.2108 	EXP 	plus_button: autoDraw = True
24.2108 	EXP 	cross_button: autoDraw = True
24.2205 	DATA 	Mouse:  Left button up, pos=(772,209)
24.6946 	EXP 	rightright_tile: autoDraw = True
24.6946 	EXP 	right_tile: autoDraw = True
24.6946 	EXP 	left_tile: autoDraw = True
24.6946 	EXP 	leftleft_tile: autoDraw = True
25.4951 	EXP 	targetImage: autoDraw = True
25.6949 	EXP 	targetImage: autoDraw = False
26.0470 	DATA 	Mouse: Left button down, pos=(472,206)
26.0623 	EXP 	rightright_tile: autoDraw = False
26.0623 	EXP 	right_tile: autoDraw = False
26.0623 	EXP 	left_tile: autoDraw = False
26.0623 	EXP 	leftleft_tile: autoDraw = False
26.0623 	EXP 	square_button: autoDraw = False
26.0623 	EXP 	plus_button: autoDraw = False
26.0623 	EXP 	cross_button: autoDraw = False
26.0623 	EXP 	targetImage: autoDraw = False
26.0623 	EXP 	text_fb: text = 'The duration of the last routine was: 1.851 \nThe last recorded RT was: 0.545 \nThe response type was: mouse \nThe response was: incorrect \n\nPress or click to continue.'
26.0623 	EXP 	text_fb: autoDraw = True
26.1337 	DATA 	Mouse:  Left button up, pos=(472,206)
27.6485 	DATA 	Mouse: Left button down, pos=(482,259)
27.6506 	EXP 	New trial (rep=0, index=3): {'onsetTime': 1.1, 'thisImage': 'images/target_plus.jpg'}
27.6976 	EXP 	text_fb: autoDraw = False
27.6976 	EXP 	targetImage: pos = array([-0.125,  0.   ])
27.6976 	EXP 	targetImage: image = 'images/target_plus.jpg'
27.6976 	EXP 	square_button: autoDraw = True
27.6976 	EXP 	plus_button: autoDraw = True
27.6976 	EXP 	cross_button: autoDraw = True
27.7309 	DATA 	Mouse:  Left button up, pos=(482,259)
28.1949 	EXP 	rightright_tile: autoDraw = True
28.1949 	EXP 	right_tile: autoDraw = True
28.1949 	EXP 	left_tile: autoDraw = True
28.1949 	EXP 	leftleft_tile: autoDraw = True
28.7958 	EXP 	targetImage: autoDraw = True
28.9959 	EXP 	targetImage: autoDraw = False
29.9514 	DATA 	Mouse: Left button down, pos=(784,210)
29.9804 	EXP 	rightright_tile: autoDraw = False
29.9804 	EXP 	right_tile: autoDraw = False
29.9804 	EXP 	left_tile: autoDraw = False
29.9804 	EXP 	leftleft_tile: autoDraw = False
29.9804 	EXP 	square_button: autoDraw = False
29.9804 	EXP 	plus_button: autoDraw = False
29.9804 	EXP 	cross_button: autoDraw = False
29.9804 	EXP 	targetImage: autoDraw = False
29.9804 	EXP 	text_fb: text = 'The duration of the last routine was: 2.278 \nThe last recorded RT was: 1.175 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
29.9804 	EXP 	text_fb: autoDraw = True
30.0307 	DATA 	Mouse:  Left button up, pos=(784,210)
32.0136 	DATA 	Mouse: Left button down, pos=(784,210)
32.0166 	EXP 	New trial (rep=0, index=4): {'onsetTime': 1.5, 'thisImage': 'images/target_plus.jpg'}
32.0654 	EXP 	text_fb: autoDraw = False
32.0654 	EXP 	targetImage: pos = array([0.125, 0.   ])
32.0654 	EXP 	targetImage: image = 'images/target_plus.jpg'
32.0654 	EXP 	square_button: autoDraw = True
32.0654 	EXP 	plus_button: autoDraw = True
32.0654 	EXP 	cross_button: autoDraw = True
32.0972 	DATA 	Mouse:  Left button up, pos=(784,210)
32.5622 	EXP 	rightright_tile: autoDraw = True
32.5622 	EXP 	right_tile: autoDraw = True
32.5622 	EXP 	left_tile: autoDraw = True
32.5622 	EXP 	leftleft_tile: autoDraw = True
33.5625 	EXP 	targetImage: autoDraw = True
33.7622 	EXP 	targetImage: autoDraw = False
34.1812 	DATA 	Mouse: Left button down, pos=(784,210)
34.2008 	EXP 	rightright_tile: autoDraw = False
34.2008 	EXP 	right_tile: autoDraw = False
34.2008 	EXP 	left_tile: autoDraw = False
34.2008 	EXP 	leftleft_tile: autoDraw = False
34.2008 	EXP 	square_button: autoDraw = False
34.2008 	EXP 	plus_button: autoDraw = False
34.2008 	EXP 	cross_button: autoDraw = False
34.2008 	EXP 	targetImage: autoDraw = False
34.2008 	EXP 	text_fb: text = 'The duration of the last routine was: 2.127 \nThe last recorded RT was: 0.625 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
34.2008 	EXP 	text_fb: autoDraw = True
34.2479 	DATA 	Mouse:  Left button up, pos=(784,210)
34.9986 	DATA 	Mouse: Left button down, pos=(784,210)
35.0015 	EXP 	New trial (rep=0, index=5): {'onsetTime': 1.3, 'thisImage': 'images/target_square.jpg'}
35.0486 	EXP 	text_fb: autoDraw = False
35.0486 	EXP 	targetImage: pos = array([0.375, 0.   ])
35.0486 	EXP 	targetImage: image = 'images/target_square.jpg'
35.0486 	EXP 	square_button: autoDraw = True
35.0486 	EXP 	plus_button: autoDraw = True
35.0486 	EXP 	cross_button: autoDraw = True
35.1165 	DATA 	Mouse:  Left button up, pos=(784,210)
35.5456 	EXP 	rightright_tile: autoDraw = True
35.5456 	EXP 	right_tile: autoDraw = True
35.5456 	EXP 	left_tile: autoDraw = True
35.5456 	EXP 	leftleft_tile: autoDraw = True
36.3461 	EXP 	targetImage: autoDraw = True
36.5458 	EXP 	targetImage: autoDraw = False
37.2153 	DATA 	Mouse: Left button down, pos=(676,205)
37.2307 	EXP 	rightright_tile: autoDraw = False
37.2307 	EXP 	right_tile: autoDraw = False
37.2307 	EXP 	left_tile: autoDraw = False
37.2307 	EXP 	leftleft_tile: autoDraw = False
37.2307 	EXP 	square_button: autoDraw = False
37.2307 	EXP 	plus_button: autoDraw = False
37.2307 	EXP 	cross_button: autoDraw = False
37.2307 	EXP 	targetImage: autoDraw = False
37.2307 	EXP 	text_fb: text = 'The duration of the last routine was: 2.175 \nThe last recorded RT was: 0.875 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
37.2307 	EXP 	text_fb: autoDraw = True
37.2848 	DATA 	Mouse:  Left button up, pos=(676,205)
38.7355 	DATA 	Mouse: Left button down, pos=(676,205)
38.7509 	EXP 	New trial (rep=0, index=6): {'onsetTime': 1.5, 'thisImage': 'images/target_cross.jpg'}
38.7997 	EXP 	text_fb: autoDraw = False
38.7997 	EXP 	targetImage: pos = array([0.375, 0.   ])
38.7997 	EXP 	targetImage: image = 'images/target_cross.jpg'
38.7997 	EXP 	square_button: autoDraw = True
38.7997 	EXP 	plus_button: autoDraw = True
38.7997 	EXP 	cross_button: autoDraw = True
38.8312 	DATA 	Mouse:  Left button up, pos=(676,205)
39.2961 	EXP 	rightright_tile: autoDraw = True
39.2961 	EXP 	right_tile: autoDraw = True
39.2961 	EXP 	left_tile: autoDraw = True
39.2961 	EXP 	leftleft_tile: autoDraw = True
40.2965 	EXP 	targetImage: autoDraw = True
40.4964 	EXP 	targetImage: autoDraw = False
41.2155 	DATA 	Mouse: Left button down, pos=(486,202)
41.2291 	EXP 	rightright_tile: autoDraw = False
41.2291 	EXP 	right_tile: autoDraw = False
41.2291 	EXP 	left_tile: autoDraw = False
41.2291 	EXP 	leftleft_tile: autoDraw = False
41.2291 	EXP 	square_button: autoDraw = False
41.2291 	EXP 	plus_button: autoDraw = False
41.2291 	EXP 	cross_button: autoDraw = False
41.2291 	EXP 	targetImage: autoDraw = False
41.2291 	EXP 	text_fb: text = 'The duration of the last routine was: 2.427 \nThe last recorded RT was: 0.925 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
41.2291 	EXP 	text_fb: autoDraw = True
41.2852 	DATA 	Mouse:  Left button up, pos=(485,202)
42.3024 	DATA 	Mouse: Left button down, pos=(485,202)
42.3181 	EXP 	New trial (rep=0, index=7): {'onsetTime': 1.3, 'thisImage': 'images/target_cross.jpg'}
42.3631 	DATA 	Mouse:  Left button up, pos=(485,202)
42.3676 	EXP 	text_fb: autoDraw = False
42.3676 	EXP 	targetImage: pos = array([-0.125,  0.   ])
42.3676 	EXP 	targetImage: image = 'images/target_cross.jpg'
42.3676 	EXP 	square_button: autoDraw = True
42.3676 	EXP 	plus_button: autoDraw = True
42.3676 	EXP 	cross_button: autoDraw = True
42.8635 	EXP 	rightright_tile: autoDraw = True
42.8635 	EXP 	right_tile: autoDraw = True
42.8635 	EXP 	left_tile: autoDraw = True
42.8635 	EXP 	leftleft_tile: autoDraw = True
43.6640 	EXP 	targetImage: autoDraw = True
43.8635 	EXP 	targetImage: autoDraw = False
44.3327 	DATA 	Mouse: Left button down, pos=(485,202)
44.3488 	EXP 	rightright_tile: autoDraw = False
44.3488 	EXP 	right_tile: autoDraw = False
44.3488 	EXP 	left_tile: autoDraw = False
44.3488 	EXP 	leftleft_tile: autoDraw = False
44.3488 	EXP 	square_button: autoDraw = False
44.3488 	EXP 	plus_button: autoDraw = False
44.3488 	EXP 	cross_button: autoDraw = False
44.3488 	EXP 	targetImage: autoDraw = False
44.3488 	EXP 	text_fb: text = 'The duration of the last routine was: 1.975 \nThe last recorded RT was: 0.674 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
44.3488 	EXP 	text_fb: autoDraw = True
44.3992 	DATA 	Mouse:  Left button up, pos=(485,202)
45.1031 	DATA 	Mouse: Left button down, pos=(485,202)
45.1188 	EXP 	New trial (rep=0, index=8): {'onsetTime': 1.1, 'thisImage': 'images/target_cross.jpg'}
45.1689 	EXP 	text_fb: autoDraw = False
45.1689 	EXP 	targetImage: pos = array([0.375, 0.   ])
45.1689 	EXP 	targetImage: image = 'images/target_cross.jpg'
45.1689 	EXP 	square_button: autoDraw = True
45.1689 	EXP 	plus_button: autoDraw = True
45.1689 	EXP 	cross_button: autoDraw = True
45.1984 	DATA 	Mouse:  Left button up, pos=(485,202)
45.6637 	EXP 	rightright_tile: autoDraw = True
45.6637 	EXP 	right_tile: autoDraw = True
45.6637 	EXP 	left_tile: autoDraw = True
45.6637 	EXP 	leftleft_tile: autoDraw = True
46.2638 	EXP 	targetImage: autoDraw = True
46.4635 	EXP 	targetImage: autoDraw = False
46.8993 	DATA 	Mouse: Left button down, pos=(485,202)
46.9176 	EXP 	rightright_tile: autoDraw = False
46.9176 	EXP 	right_tile: autoDraw = False
46.9176 	EXP 	left_tile: autoDraw = False
46.9176 	EXP 	leftleft_tile: autoDraw = False
46.9176 	EXP 	square_button: autoDraw = False
46.9176 	EXP 	plus_button: autoDraw = False
46.9176 	EXP 	cross_button: autoDraw = False
46.9176 	EXP 	targetImage: autoDraw = False
46.9176 	EXP 	text_fb: text = 'The duration of the last routine was: 1.739 \nThe last recorded RT was: 0.64 \nThe response type was: mouse \nThe response was: correct \n\nPress or click to continue.'
46.9176 	EXP 	text_fb: autoDraw = True
46.9827 	DATA 	Mouse:  Left button up, pos=(485,202)
48.0993 	DATA 	Mouse: Left button down, pos=(485,202)
48.1132 	EXP 	text_fb: autoDraw = False
48.1989 	DATA 	Mouse:  Left button up, pos=(485,202)
48.5968 	EXP 	main_trial_instruct: autoDraw = True
49.0974 	EXP 	ready_button: autoDraw = True
49.9991 	DATA 	Mouse: Left button down, pos=(646,201)
50.0072 	EXP 	Imported RTtimeConditions.xlsx as conditions, 9 conditions, 2 params
