1.8258 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.1860 	DATA 	Keypress: left
27.1923 	EXP 	flankerStim: autoDraw = False
27.1923 	EXP 	flankerStim: text = '<<<<<'
27.1923 	EXP 	flankerStim: autoDraw = True
27.7155 	DATA 	Keypress: left
27.7325 	EXP 	New trial (rep=0, index=9): OrderedDict([('stimulus', '>>>>>'), ('condition', 'congruent'), ('response', 'right')])
27.7433 	EXP 	flankerStim: autoDraw = False
27.7433 	EXP 	flankerStim: text = '>>>>>'
27.7433 	EXP 	flankerStim: autoDraw = True
28.2493 	DATA 	Keypress: right
29.7074 	DATA 	Keypress: right
29.7112 	EXP 	flankerStim: autoDraw = False
29.7112 	EXP 	endMsg: autoDraw = True
30.5670 	DATA 	Keypress: escape
30.8860 	EXP 	window1: mouseVisible = True
