5.3131 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
33.7780 	EXP 	Created Tstim_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7803 	EXP 	Created Tstim_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7826 	EXP 	Created Tstim_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_8', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7849 	EXP 	Created Tstim_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_9', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7869 	EXP 	Created Tstim_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_10', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7891 	EXP 	Created Tstim_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_11', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7913 	EXP 	Created Tstim_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_12', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7930 	EXP 	Created Tstim_13 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_13', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7948 	EXP 	Created Tstim_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_14', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7965 	EXP 	Created Tstim_15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_15', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7981 	EXP 	Created Tstim_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-17.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_16', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.7997 	EXP 	Created Tstim_17 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-18.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_17', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.8012 	EXP 	Created Tstim_18 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-19.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_18', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.8032 	EXP 	Created Tstim_19 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-20.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_19', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.8049 	EXP 	Created Tstim_20 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-21.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='Tstim_20', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='T', units='height', win=Window(...), wrapWidth=1)
33.8050 	EXP 	window1: mouseVisible = True
33.8058 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
33.8060 	EXP 	New trial (rep=0, index=0): None
33.9378 	EXP 	Lstim: pos = array([-0.15, -0.21])
33.9378 	EXP 	Lstim: height = 0.1
33.9378 	EXP 	Tstim: pos = array([-0.12, -0.27])
33.9378 	EXP 	Tstim: height = 0.1
33.9378 	EXP 	Tstim_2: height = 0.1
33.9378 	EXP 	Tstim_3: pos = array([-0.09,  0.  ])
33.9378 	EXP 	Tstim_3: height = 0.1
33.9378 	EXP 	Tstim_4: pos = array([-0.3 , -0.18])
33.9378 	EXP 	Tstim_4: height = 0.1
33.9378 	EXP 	Tstim_5: pos = array([ 0.06, -0.03])
33.9378 	EXP 	Tstim_5: height = 0.1
33.9378 	EXP 	Tstim_6: pos = array([0.21, 0.27])
33.9378 	EXP 	Tstim_6: height = 0.1
33.9378 	EXP 	Tstim_7: pos = array([ 0.3 , -0.09])
33.9378 	EXP 	Tstim_7: height = 0.1
33.9378 	EXP 	Tstim_8: pos = array([-0.06, -0.15])
33.9378 	EXP 	Tstim_8: height = 0.1
33.9378 	EXP 	Tstim_9: pos = array([ 0.18, -0.3 ])
33.9378 	EXP 	Tstim_9: height = 0.1
33.9378 	EXP 	Tstim_10: pos = array([-0.27,  0.24])
33.9378 	EXP 	Tstim_10: height = 0.1
33.9378 	EXP 	Tstim_11: pos = array([-0.21,  0.21])
33.9378 	EXP 	Tstim_11: height = 0.1
33.9378 	EXP 	Tstim_12: pos = array([ 0.12, -0.12])
33.9378 	EXP 	Tstim_12: height = 0.1
33.9378 	EXP 	Tstim_13: pos = array([-0.24,  0.09])
33.9378 	EXP 	Tstim_13: height = 0.1
33.9378 	EXP 	Tstim_14: pos = array([ 0.03, -0.24])
33.9378 	EXP 	Tstim_14: height = 0.1
33.9378 	EXP 	Tstim_15: pos = array([0.  , 0.12])
33.9378 	EXP 	Tstim_15: height = 0.1
33.9378 	EXP 	Tstim_16: pos = array([0.09, 0.06])
33.9378 	EXP 	Tstim_16: height = 0.1
33.9378 	EXP 	Tstim_17: pos = array([0.24, 0.3 ])
33.9378 	EXP 	Tstim_17: height = 0.1
33.9378 	EXP 	Tstim_18: pos = array([ 0.27, -0.06])
33.9378 	EXP 	Tstim_18: height = 0.1
33.9378 	EXP 	Tstim_19: pos = array([0.15, 0.15])
33.9378 	EXP 	Tstim_19: height = 0.1
33.9378 	EXP 	Tstim_20: pos = array([-0.18,  0.18])
33.9378 	EXP 	Tstim_20: height = 0.1
33.9378 	EXP 	Lstim: autoDraw = True
33.9378 	EXP 	Tstim: autoDraw = True
33.9378 	EXP 	Tstim_2: autoDraw = True
33.9378 	EXP 	Tstim_3: autoDraw = True
33.9378 	EXP 	Tstim_4: autoDraw = True
33.9378 	EXP 	Tstim_5: autoDraw = True
33.9378 	EXP 	Tstim_6: autoDraw = True
33.9378 	EXP 	Tstim_7: autoDraw = True
33.9378 	EXP 	Tstim_8: autoDraw = True
33.9378 	EXP 	Tstim_9: autoDraw = True
33.9378 	EXP 	Tstim_10: autoDraw = True
33.9378 	EXP 	Tstim_11: autoDraw = True
33.9378 	EXP 	Tstim_12: autoDraw = True
33.9378 	EXP 	Tstim_13: autoDraw = True
33.9378 	EXP 	Tstim_14: autoDraw = True
33.9378 	EXP 	Tstim_15: autoDraw = True
33.9378 	EXP 	Tstim_16: autoDraw = True
33.9378 	EXP 	Tstim_17: autoDraw = True
33.9378 	EXP 	Tstim_18: autoDraw = True
33.9378 	EXP 	Tstim_19: autoDraw = True
33.9378 	EXP 	Tstim_20: autoDraw = True
33.9378 	EXP 	Lstim: text = 'L'
33.9378 	EXP 	Tstim: text = 'T'
33.9378 	EXP 	Tstim_2: text = 'T'
33.9378 	EXP 	Tstim_3: text = 'T'
33.9378 	EXP 	Tstim_4: text = 'T'
33.9378 	EXP 	Tstim_5: text = 'T'
33.9378 	EXP 	Tstim_6: text = 'T'
33.9378 	EXP 	Tstim_7: text = 'T'
33.9378 	EXP 	Tstim_8: text = 'T'
33.9378 	EXP 	Tstim_9: text = 'T'
33.9378 	EXP 	Tstim_10: text = 'T'
33.9378 	EXP 	Tstim_11: text = 'T'
33.9378 	EXP 	Tstim_12: text = 'T'
33.9378 	EXP 	Tstim_13: text = 'T'
33.9378 	EXP 	Tstim_14: text = 'T'
33.9378 	EXP 	Tstim_15: text = 'T'
33.9378 	EXP 	Tstim_16: text = 'T'
33.9378 	EXP 	Tstim_17: text = 'T'
33.9378 	EXP 	Tstim_18: text = 'T'
33.9378 	EXP 	Tstim_19: text = 'T'
33.9378 	EXP 	Tstim_20: text = 'T'
36.5414 	DATA 	Mouse: Left button down, pos=(761,379)
36.5576 	EXP 	New trial (rep=1, index=0): None
36.6082 	DATA 	Mouse:  Left button up, pos=(761,379)
36.6101 	EXP 	Lstim: autoDraw = False
36.6101 	EXP 	Tstim: autoDraw = False
36.6101 	EXP 	Tstim_2: autoDraw = False
36.6101 	EXP 	Tstim_3: autoDraw = False
36.6101 	EXP 	Tstim_4: autoDraw = False
36.6101 	EXP 	Tstim_5: autoDraw = False
36.6101 	EXP 	Tstim_6: autoDraw = False
36.6101 	EXP 	Tstim_7: autoDraw = False
36.6101 	EXP 	Tstim_8: autoDraw = False
36.6101 	EXP 	Tstim_9: autoDraw = False
36.6101 	EXP 	Tstim_10: autoDraw = False
36.6101 	EXP 	Tstim_11: autoDraw = False
36.6101 	EXP 	Tstim_12: autoDraw = False
36.6101 	EXP 	Tstim_13: autoDraw = False
36.6101 	EXP 	Tstim_14: autoDraw = False
36.6101 	EXP 	Tstim_15: autoDraw = False
36.6101 	EXP 	Tstim_16: autoDraw = False
36.6101 	EXP 	Tstim_17: autoDraw = False
36.6101 	EXP 	Tstim_18: autoDraw = False
36.6101 	EXP 	Tstim_19: autoDraw = False
36.6101 	EXP 	Tstim_20: autoDraw = False
36.6101 	EXP 	Lstim: pos = array([ 0.06, -0.18])
36.6101 	EXP 	Lstim: height = 0.1
36.6101 	EXP 	Tstim: pos = array([-0.15,  0.21])
36.6101 	EXP 	Tstim: height = 0.1
36.6101 	EXP 	Tstim_2: height = 0.1
36.6101 	EXP 	Tstim_3: pos = array([-0.27, -0.12])
36.6101 	EXP 	Tstim_3: height = 0.1
36.6101 	EXP 	Tstim_4: pos = array([-0.18,  0.24])
36.6101 	EXP 	Tstim_4: height = 0.1
36.6101 	EXP 	Tstim_5: pos = array([-0.3 , -0.27])
36.6101 	EXP 	Tstim_5: height = 0.1
36.6101 	EXP 	Tstim_6: pos = array([0.15, 0.27])
36.6101 	EXP 	Tstim_6: height = 0.1
36.6101 	EXP 	Tstim_7: pos = array([0.12, 0.3 ])
36.6101 	EXP 	Tstim_7: height = 0.1
36.6101 	EXP 	Tstim_8: pos = array([-0.03, -0.3 ])
36.6101 	EXP 	Tstim_8: height = 0.1
36.6101 	EXP 	Tstim_9: pos = array([ 0.03, -0.21])
36.6101 	EXP 	Tstim_9: height = 0.1
36.6101 	EXP 	Tstim_10: pos = array([ 0.3 , -0.06])
36.6101 	EXP 	Tstim_10: height = 0.1
36.6101 	EXP 	Tstim_11: pos = array([ 0.  , -0.03])
36.6101 	EXP 	Tstim_11: height = 0.1
36.6101 	EXP 	Tstim_12: pos = array([0.21, 0.15])
36.6101 	EXP 	Tstim_12: height = 0.1
36.6101 	EXP 	Tstim_13: pos = array([ 0.09, -0.15])
36.6101 	EXP 	Tstim_13: height = 0.1
36.6101 	EXP 	Tstim_14: pos = array([-0.24,  0.03])
36.6101 	EXP 	Tstim_14: height = 0.1
36.6101 	EXP 	Tstim_15: pos = array([ 0.27, -0.09])
36.6101 	EXP 	Tstim_15: height = 0.1
36.6101 	EXP 	Tstim_16: pos = array([-0.09,  0.12])
36.6101 	EXP 	Tstim_16: height = 0.1
36.6101 	EXP 	Tstim_17: pos = array([ 0.18, -0.24])
36.6101 	EXP 	Tstim_17: height = 0.1
36.6101 	EXP 	Tstim_18: pos = array([-0.12,  0.  ])
36.6101 	EXP 	Tstim_18: height = 0.1
36.6101 	EXP 	Tstim_19: pos = array([-0.21,  0.18])
36.6101 	EXP 	Tstim_19: height = 0.1
36.6101 	EXP 	Tstim_20: pos = array([-0.06,  0.06])
36.6101 	EXP 	Tstim_20: height = 0.1
36.6101 	EXP 	Lstim: autoDraw = True
36.6101 	EXP 	Tstim: autoDraw = True
36.6101 	EXP 	Tstim_2: autoDraw = True
36.6101 	EXP 	Tstim_3: autoDraw = True
36.6101 	EXP 	Tstim_4: autoDraw = True
36.6101 	EXP 	Tstim_5: autoDraw = True
36.6101 	EXP 	Tstim_6: autoDraw = True
36.6101 	EXP 	Tstim_7: autoDraw = True
36.6101 	EXP 	Tstim_8: autoDraw = True
36.6101 	EXP 	Tstim_9: autoDraw = True
36.6101 	EXP 	Tstim_10: autoDraw = True
36.6101 	EXP 	Tstim_11: autoDraw = True
36.6101 	EXP 	Tstim_12: autoDraw = True
36.6101 	EXP 	Tstim_13: autoDraw = True
36.6101 	EXP 	Tstim_14: autoDraw = True
36.6101 	EXP 	Tstim_15: autoDraw = True
36.6101 	EXP 	Tstim_16: autoDraw = True
36.6101 	EXP 	Tstim_17: autoDraw = True
36.6101 	EXP 	Tstim_18: autoDraw = True
36.6101 	EXP 	Tstim_19: autoDraw = True
36.6101 	EXP 	Tstim_20: autoDraw = True
36.6101 	EXP 	Lstim: text = 'L'
36.6101 	EXP 	Tstim: text = 'T'
36.6101 	EXP 	Tstim_2: text = 'T'
36.6101 	EXP 	Tstim_3: text = 'T'
36.6101 	EXP 	Tstim_4: text = 'T'
36.6101 	EXP 	Tstim_5: text = 'T'
36.6101 	EXP 	Tstim_6: text = 'T'
36.6101 	EXP 	Tstim_7: text = 'T'
36.6101 	EXP 	Tstim_8: text = 'T'
36.6101 	EXP 	Tstim_9: text = 'T'
36.6101 	EXP 	Tstim_10: text = 'T'
36.6101 	EXP 	Tstim_11: text = 'T'
36.6101 	EXP 	Tstim_12: text = 'T'
36.6101 	EXP 	Tstim_13: text = 'T'
36.6101 	EXP 	Tstim_14: text = 'T'
36.6101 	EXP 	Tstim_15: text = 'T'
36.6101 	EXP 	Tstim_16: text = 'T'
36.6101 	EXP 	Tstim_17: text = 'T'
36.6101 	EXP 	Tstim_18: text = 'T'
36.6101 	EXP 	Tstim_19: text = 'T'
36.6101 	EXP 	Tstim_20: text = 'T'
39.7959 	DATA 	Mouse: Left button down, pos=(1049,341)
39.8100 	EXP 	New trial (rep=2, index=0): None
39.8700 	DATA 	Mouse:  Left button up, pos=(1049,341)
39.8720 	EXP 	Lstim: autoDraw = False
39.8720 	EXP 	Tstim: autoDraw = False
39.8720 	EXP 	Tstim_2: autoDraw = False
39.8720 	EXP 	Tstim_3: autoDraw = False
39.8720 	EXP 	Tstim_4: autoDraw = False
39.8720 	EXP 	Tstim_5: autoDraw = False
39.8720 	EXP 	Tstim_6: autoDraw = False
39.8720 	EXP 	Tstim_7: autoDraw = False
39.8720 	EXP 	Tstim_8: autoDraw = False
39.8720 	EXP 	Tstim_9: autoDraw = False
39.8720 	EXP 	Tstim_10: autoDraw = False
39.8720 	EXP 	Tstim_11: autoDraw = False
39.8720 	EXP 	Tstim_12: autoDraw = False
39.8720 	EXP 	Tstim_13: autoDraw = False
39.8720 	EXP 	Tstim_14: autoDraw = False
39.8720 	EXP 	Tstim_15: autoDraw = False
39.8720 	EXP 	Tstim_16: autoDraw = False
39.8720 	EXP 	Tstim_17: autoDraw = False
39.8720 	EXP 	Tstim_18: autoDraw = False
39.8720 	EXP 	Tstim_19: autoDraw = False
39.8720 	EXP 	Tstim_20: autoDraw = False
39.8720 	EXP 	Lstim: pos = array([-0.12, -0.24])
39.8720 	EXP 	Lstim: height = 0.1
39.8720 	EXP 	Tstim: pos = array([0.  , 0.27])
39.8720 	EXP 	Tstim: height = 0.1
39.8720 	EXP 	Tstim_2: height = 0.1
39.8720 	EXP 	Tstim_3: pos = array([-0.18, -0.18])
39.8720 	EXP 	Tstim_3: height = 0.1
39.8720 	EXP 	Tstim_4: pos = array([ 0.21, -0.09])
39.8720 	EXP 	Tstim_4: height = 0.1
39.8720 	EXP 	Tstim_5: pos = array([0.06, 0.21])
39.8720 	EXP 	Tstim_5: height = 0.1
39.8720 	EXP 	Tstim_6: pos = array([-0.21,  0.15])
39.8720 	EXP 	Tstim_6: height = 0.1
39.8720 	EXP 	Tstim_7: pos = array([-0.24,  0.  ])
39.8720 	EXP 	Tstim_7: height = 0.1
39.8720 	EXP 	Tstim_8: pos = array([0.3 , 0.03])
39.8720 	EXP 	Tstim_8: height = 0.1
39.8720 	EXP 	Tstim_9: pos = array([-0.3 ,  0.24])
39.8720 	EXP 	Tstim_9: height = 0.1
39.8720 	EXP 	Tstim_10: pos = array([ 0.27, -0.06])
39.8720 	EXP 	Tstim_10: height = 0.1
39.8720 	EXP 	Tstim_11: pos = array([ 0.15, -0.03])
39.8720 	EXP 	Tstim_11: height = 0.1
39.8720 	EXP 	Tstim_12: pos = array([ 0.18, -0.12])
39.8720 	EXP 	Tstim_12: height = 0.1
39.8720 	EXP 	Tstim_13: pos = array([-0.03,  0.18])
39.8720 	EXP 	Tstim_13: height = 0.1
39.8720 	EXP 	Tstim_14: pos = array([ 0.09, -0.27])
39.8720 	EXP 	Tstim_14: height = 0.1
39.8720 	EXP 	Tstim_15: pos = array([ 0.03, -0.15])
39.8720 	EXP 	Tstim_15: height = 0.1
39.8720 	EXP 	Tstim_16: pos = array([-0.15,  0.12])
39.8720 	EXP 	Tstim_16: height = 0.1
39.8720 	EXP 	Tstim_17: pos = array([-0.09,  0.3 ])
39.8720 	EXP 	Tstim_17: height = 0.1
39.8720 	EXP 	Tstim_18: pos = array([-0.27, -0.21])
39.8720 	EXP 	Tstim_18: height = 0.1
39.8720 	EXP 	Tstim_19: pos = array([-0.06,  0.06])
39.8720 	EXP 	Tstim_19: height = 0.1
39.8720 	EXP 	Tstim_20: pos = array([ 0.24, -0.3 ])
39.8720 	EXP 	Tstim_20: height = 0.1
39.8720 	EXP 	Lstim: autoDraw = True
39.8720 	EXP 	Tstim: autoDraw = True
39.8720 	EXP 	Tstim_2: autoDraw = True
39.8720 	EXP 	Tstim_3: autoDraw = True
39.8720 	EXP 	Tstim_4: autoDraw = True
39.8720 	EXP 	Tstim_5: autoDraw = True
39.8720 	EXP 	Tstim_6: autoDraw = True
39.8720 	EXP 	Tstim_7: autoDraw = True
39.8720 	EXP 	Tstim_8: autoDraw = True
39.8720 	EXP 	Tstim_9: autoDraw = True
39.8720 	EXP 	Tstim_10: autoDraw = True
39.8720 	EXP 	Tstim_11: autoDraw = True
39.8720 	EXP 	Tstim_12: autoDraw = True
39.8720 	EXP 	Tstim_13: autoDraw = True
